"Tipo","SKU","GTIN, UPC, EAN o ISBN","Nombre","Publicado","¿Está destacado?","Visibilidad en el catálogo","Descripción corta","Descripción","Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto","¿En inventario?","Inventario","Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal","Categorías","Etiquetas","Clase de envío","Imágenes","Límite de descargas","Días de caducidad de la descarga","Superior","Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón","Posición","Marcas","Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Atributo por defecto 1","Meta: _bgm_min_1","Meta: _bgm_descuento_1","Meta: _bgm_min_2","Meta: _bgm_descuento_2","Meta: _bgm_modo_descuento"
"variation","","","Cole de cabello Ref:102378 - 05","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1500","","","","","","","8588981023796","","","","","","5","","Color","05","","0","","","","","",""
"variable","8588981071353","","Lazo de cabello con perlas Ref:107135","1","0","visible","","Los lazos para el cabello son un accesorio versátil y funcional que se adapta a diferentes tipos de cabello y estilos. Diseño con hermosos colores","","","taxable","","1","","","0","0","","","","","1","","","","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Lazo-de-cabello-con-perlas-Ref107135.jpg","","","","","","","","","0","","Color","01, 02, 03, 04, 05, 06","1","0","","3","500","12","1000","unico"
"variation","","","Lazo de cabello con perlas Ref:107135 - 01","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1990","","","","","","","8588981071353","","","","","","1","","Color","01","","0","","","","","",""
"variation","","","Lazo de cabello con perlas Ref:107135 - 02","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1990","","","","","","","8588981071353","","","","","","2","","Color","02","","0","","","","","",""
"variation","","","Lazo de cabello con perlas Ref:107135 - 03","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1990","","","","","","","8588981071353","","","","","","3","","Color","03","","0","","","","","",""
"variation","","","Lazo de cabello con perlas Ref:107135 - 04","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1990","","","","","","","8588981071353","","","","","","4","","Color","04","","0","","","","","",""
"variation","","","Lazo de cabello con perlas Ref:107135 - 05","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1990","","","","","","","8588981071353","","","","","","5","","Color","05","","0","","","","","",""
"variation","","","Lazo de cabello con perlas Ref:107135 - 06","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1990","","","","","","","8588981071353","","","","","","6","","Color","06","","0","","","","","",""
"variable","8588981020719","","Lazo de cabello Ref:102071","1","0","visible","","Los lazos para el cabello son un accesorio versátil y funcional que se adapta a diferentes tipos de cabello y estilos. Diseño con hermosos colores","","","taxable","","1","","","0","0","","","","","1","","","","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Lazo-de-cabello-Ref102071.jpg","","","","","","","","","0","","Color","01, 02, 03, 04, 05, 06, 07, 08, 09","1","0","","3","500","12","1000","unico"
"variation","","","Lazo de cabello Ref:102071 - 01","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","","","","","","","","8588981020719","","","","","","8","","Color","01","","0","","","","","",""
"variation","","","Lazo de cabello Ref:102071 - 02","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","","","","","","","","8588981020719","","","","","","1","","Color","02","","0","","","","","",""
"variation","","","Lazo de cabello Ref:102071 - 03","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","","","","","","","","8588981020719","","","","","","2","","Color","03","","0","","","","","",""
"variation","","","Lazo de cabello Ref:102071 - 04","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","","","","","","","","8588981020719","","","","","","3","","Color","04","","0","","","","","",""
"variation","","","Lazo de cabello Ref:102071 - 05","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","","","","","","","","8588981020719","","","","","","4","","Color","05","","0","","","","","",""
"variation","","","Lazo de cabello Ref:102071 - 06","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","","","","","","","","8588981020719","","","","","","5","","Color","06","","0","","","","","",""
"variation","","","Lazo de cabello Ref:102071 - 07","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","","","","","","","","8588981020719","","","","","","6","","Color","07","","0","","","","","",""
"variation","","","Lazo de cabello Ref:102071 - 08","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","","","","","","","","8588981020719","","","","","","7","","Color","08","","0","","","","","",""
"variation","","","Lazo de cabello Ref:102071 - 09","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","1800","","","","","","","8588981020719","","","","","","9","","Color","09","","0","","","","","",""
"variable","8800577008377","","Paleta de sombras con rubor Showtime Dream","-1","0","visible","","Con 24 sombras en tonos variados y 2 tonos de rubores, esta paleta es perfecta para crear looks tanto naturales como más atrevidos.","","","taxable","","0","0","","0","0","","","","","1","","","","Maquillaje > Accesorios, Maquillaje, Maquillaje > Accesorios > Otros, Maquillaje > Ojos > Paleta de sombras","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Paleta-de-sombras-con-rubor-Showtime-Dream-3-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/12/Paleta-de-sombras-con-rubor-Showtime-Dream-2-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/12/Paleta-de-sombras-con-rubor-Showtime-Dream.png","","","","","","","","","0","","Tono","01, 02","1","1","","3","1000","","","unico"
"variation","","","Paleta de sombras con rubor Showtime Dream - 01","-1","0","visible","","","","","taxable","parent","0","","","0","0","","","","","0","","","5990","","","","","","","8800577008377","","","","","","1","","Tono","01","","1","","","","","",""
"variation","","","Paleta de sombras con rubor Showtime Dream - 02","-1","0","visible","","","","","taxable","parent","0","","","0","0","","","","","0","","","5990","","","","","","","8800577008377","","","","","","2","","Tono","02","","1","","","","","",""
"simple","8800577008285","","Set de 3 lip gloss Kiss me Ushas","1","0","visible","","Set de 3 lip gloss Kiss me Ushas\n\nUshas acabado Matte de larga duración es ideal para quienes desean labios con un acabado matte elegante y duradero","","","taxable","","1","","","0","0","","","","","1","","3990","4990,00","Kits, Maquillaje > Labios > Labiales, Maquillaje > Labios, Maquillaje","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Set-de-3-lip-gloss-Riss-me-Ushas-3.png, https://beautygirlmg.cl/wp-content/uploads/2024/12/Set-de-3-lip-gloss-Riss-me-Ushas-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/12/Set-de-3-lip-gloss-Riss-me-Ushas-2-scaled.jpg","","","","","","","","","0","","","","","","","3","500","","","unico"
"simple","6903072455072","","Crema facial Hidratante Vitamina C  Kiss Beauty 50ml","1","0","visible","","Crema facial Hidratante Vitamina C  Kiss Beauty 50ml\n\nAporta suavidad a tu piel con esta crema facial hidratante ","","","taxable","","1","4","","0","0","","","","","1","","","3990,00","Skin Care > Hidratación > Cremas, Skin Care > Hidratación, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Crema-facial-Hidratante-Vitamina-C-Kiss-Beauty-50ml.jpg","","","","","","","","","0","","","","","","","3","1000","12","1500","unico"
"simple","8800577008315","","Labial en barra Beauty lipstick Ushas","1","0","visible","","Labial en barra Beauty lipstick Ushas\n\nDiseñado para dar color e intensidad a los labios, su fórmula es altamente pigmentada","","","taxable","","1","","","0","0","","","","","1","","","2490,00","Maquillaje > Labios > Labiales, Maquillaje > Labios, Maquillaje","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Labial-Beauty-lipstick-Ushas-2.png","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","6926923620856","","Parches de labios Kormesic 10pcs","-1","0","visible","Se envían 10pcs surtidas.","Mascarilla hidratante KORMESIC para el cuidado de los labios.\n\n&nbsp;\n\n&nbsp;","","","taxable","","0","","","0","0","","","","","1","","","4000","Skin Care > Limpieza > Cuidado de labios, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Mascarilla-de-labios-Kormesic.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/12/Mascarilla-de-labios-Kormesic-1.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/12/Mascarilla-de-labios-Kormesic-2.jpg","","","","","","","","","0","","","","","","","","","","",""
"simple","6903072455294","","Serum para contorno de ojos Vitamina C Kiss Beauty","1","0","visible","","Serum para contorno de ojos Vitamina C Kiss Beauty \n\nCon este maravilloso Serum conseguirás hidratar, combatir arrugas, reducir las bolsas y las ojeras, tonificando y proporcionando luminosidad ideal al contorno de ojos.","","","taxable","","1","4","","0","0","","","","","1","","","2990,00","Skin Care > Limpieza > Contorno de ojos, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Serum-para-contorno-de-ojos-Vitamina-C-Kiss-Beauty.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","8800577008001","","Brillo de labios Lip oil Flamenco 4ml","1","0","visible","","Con su fórmula exclusiva y acabado brillante, tus labios se verán radiantes y sensuales. Atrévete a destacar con un toque de pasión y elegancia.Este brillo labial es maravilloso","","","taxable","","1","60","","0","0","","","","","1","","","2190,00","Maquillaje > Labios > Brillos-Gloss, Maquillaje > Labios, Maquillaje","Flamenco","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Lip-oil-Flamenco-4ml.png, https://beautygirlmg.cl/wp-content/uploads/2024/12/Lip-oil-Flamenco-4ml-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/12/IMG_5679-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","8800577006847","","Lapiz Iluminador en barra Flamenco","1","0","visible","","El lápiz iluminador aplica una pequeña cantidad de iluminador en los puntos altos del rostro, como los pómulos, el puente de la nariz y el arco de Cupido.","","","taxable","","1","3","","0","0","","","","","1","","","2490,00","Maquillaje > Rostro > Iluminadores, Maquillaje, Maquillaje > Rostro","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Lapiz-Iluminador-en-barra-Flamenco.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","8800577006830","","Lapiz delineador de labios Flamenco","1","0","visible","","Diseñado para brindar unos labios definidos y deslumbrantes con una combinación perfecta de pigmento intenso.","","","taxable","","0","0","","0","0","","","","","1","","","2090,00","Nuevos Productos","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Lapiz-delineador-de-labios-Flamenco.png","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","8800577003624","","Brillo de labios Flamenco","1","0","visible","","Diseñado para realzar tus labios con un brillo deslumbrante","","","taxable","","1","","","0","0","","","","","1","","","2190,00","Maquillaje > Labios > Brillos-Gloss, Maquillaje > Labios, Maquillaje","Flamenco","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Brillo-de-labios-Flamenco-MB011426.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","MG0PRIMERROLL","","Primer de maquillaje en roll on","1","0","visible","","Primer de maquillaje en roll on \n\nPrimer facial,  cubre poros y prepara la piel para el maquillaje, prolongando la duración de este. Presentacion en roll on","","","taxable","","1","","","0","0","","","","","0","","","2990,00","Maquillaje, Maquillaje > Rostro > Primers, Maquillaje > Rostro","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Primer-de-maquillaje-en-roll-on.png","","","","","","","","","0","","","","","","","","","","",""
"simple","6976289193907","","Set de maquillaje Kevin y Coco 22 tonos","1","1","visible","","Set de maquillaje Kevin y Coco 22 tonos\n\nLa Paleta de Maquillaje 22 Tonos de Kevin &amp; Coco es la elección perfecta para quienes buscan versatilidad y calidad en su rutina de belleza","","","taxable","","1","1","","0","0","","","","","1","","","9990","Maquillaje > Accesorios, Maquillaje, Maquillaje > Accesorios > Otros, Maquillaje > Ojos > Paleta de sombras","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Set-de-maquillaje-Kevin-y-Coco-22-tonos-4.webp, https://beautygirlmg.cl/wp-content/uploads/2024/12/Set-de-maquillaje-Kevin-y-Coco-22-tonos-3.webp, https://beautygirlmg.cl/wp-content/uploads/2024/12/Set-de-maquillaje-Kevin-y-Coco-22-tonos-2.webp, https://beautygirlmg.cl/wp-content/uploads/2024/12/Set-de-maquillaje-Kevin-y-Coco-22-tonos-1.webp, https://beautygirlmg.cl/wp-content/uploads/2024/12/Set-de-maquillaje-Kevin-y-Coco-22-tonos-.webp","","","","","","","","","0","","","","","","","","","","",""
"simple","8588981140950","","Gancheta de cabello aloha colores Ref:114095","1","1","visible","","Gancheta de cabello aloha colores Ref:114095\n\nHermosa gancheta con forma de flor, dale estilo a tu cabello con estas ganchetas","","","taxable","","1","","","0","0","","","","","1","","","1500","Cabello > Accesorios, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Gancheta-de-cabello-aloha-colores-Ref_1140951.png, https://beautygirlmg.cl/wp-content/uploads/2024/12/Gancheta-de-cabello-aloha-colores-Ref_114095.png","","","","","","","","","0","","Color","01, 02, 03, 04, 05, 06","1","0","","3","400","12","750","unico"
"simple","8588981115477","","Gancheta de cabello Aloha Ref:111547","1","1","visible","","Gancheta de cabello Aloha Ref:111547\n\nHermosa gancheta con forma de flor, dale estilo a tu cabello con estas ganchetas","","","taxable","","1","","","0","0","","","","","1","","","1500","Nuevos Productos","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Gancheta-de-cabello-Aloha-Ref_111547-scaled.jpg","","","","","","","","","0","","Color","Plateado, Dorado","1","0","","3","500","12","750","unico"
"simple","77427990516798","","Balsamo Rizos Naturales Reania.y 500ml","1","1","visible","","Para cabellos rizados, revitaliza, repara, nutre y restaura los rizos","","","taxable","","1","","","0","0","","","","","1","","","3990,00","Cabello > Accesorios, Cabello > Acondicionador, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Balsamo-rizos-naturales.jpg","","","","","","","","","0","","","","","","","3","600","12","1000","unico"
"simple","77427933519881","","Shampoo Rizos Naturales Reania.y 500ml","1","1","visible","","Para cabellos rizados, revitaliza, repara, nutre y restaura los rizos, purifica el cuero cabelludo","","","taxable","","1","","","0","0","","","","","1","","","3990,00","Cabello > Accesorios, Cabello, Cabello > Shampoo","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/shampoo-rizos-naturales.jpg","","","","","","","","","0","","","","","","","3","600","12","1000","unico"
"simple","77428003065860","","Mascara Rizos Naturales Reania.y 500ml","1","1","visible","","Para cabellos rizados, revitaliza, repara, nutre y restaura los rizos","","","taxable","","1","","","0","0","","","","","1","","","3990,00","Cabello > Accesorios, Cabello, Cabello > Mascarillas","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/mascara-rizos-naturales.jpg","","","","","","","","","0","","","","","","","","","","",""
"simple","77428111551371","","Mascara Suero De Arroz Reania.y 500ml","1","1","visible","","Revitaliza el cabello opaco y sin vida . Es una fórmula anti-caida , profundamente restauradora","","","taxable","","1","5","","0","0","","","","","1","","","3990,00","Cabello > Accesorios, Cabello, Cabello > Mascarillas","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/mascara-de-suero-arroz.jpg","","","","","","","","","0","","","","","","","3","600","12","1000","unico"
"simple","77428083989340","","Shampoo Suero De Arroz Reania.y 500ml","1","1","visible","","Revitaliza el cabello opaco y sin vida . Es una fórmula anti-caida , profundamente restauradora","","","taxable","","1","7","","0","0","","","","","1","","","3990,00","Cabello > Accesorios, Cabello, Cabello > Shampoo","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Shampoo-arroz.jpg","","","","","","","","","0","","","","","","","3","600","12","1000","unico"
"simple","77428091958837","","Balsamo Suero De Arroz Reania.y 500ml","1","1","visible","","Revitaliza el cabello opaco y sin vida . Es una fórmula anti-caida , profundamente restauradora","","","taxable","","1","6","","0","0","","","","","1","","","3990,00","Cabello > Accesorios, Cabello > Acondicionador, Cabello","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Balsamo-suero-de-arroz.jpg","","","","","","","","","0","","","","","","","3","600","12","1000","unico"
"simple","MG0HOMBRE6PCS","","Box de regalo hombre 6pcs","1","0","visible","Box Aloe Vera para todo tipo de piel.\n\n<b>Mínimo de compra 3 unidades. </b>","Box de regalo hombre 6pcs\n\nEste set incluye:\n<ul>\n 	<li>1 Cera capilar</li>\n 	<li>1 Cera de Barba</li>\n 	<li>1 Serum para barba</li>\n 	<li>1 Perfume de cartera</li>\n 	<li>1 Splash</li>\n 	<li>1 Peineta</li>\n</ul>","","","taxable","","0","0","","0","0","","","","","1","","","16000","Nuevos Productos","","","https://beautygirlmg.cl/wp-content/uploads/2024/12/Box-de-hombre-6pcs-scaled.jpg, https://beautygirlmg.cl/wp-content/uploads/2024/12/Box-de-hombre-6pcs-2-scaled.jpg","","","","","","","","","0","","","","","","","","","","",""
"variable","760412330828","","Parches para puntos negros Flamenco 10pcs","1","1","visible","","Parches para puntos negros\n\nCarbon y arcilla volcanica: Ayuda a eliminar puntos negros y controlar la produccion de sebo\n\nAloe vera y Carbon: Ayuda a eliminar los puntos negros y minimiza la apariencia de poros","","","taxable","","1","24","","0","0","","","","","1","","","","Skin Care > Accesorios Faciales, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Parches-para-puntos-negros-Flamenco-10pcs-scaled.jpg","","","","","","","","","0","","Presentacion","Carbon y arcilla, Aloe y carbon","1","0","","3","500","12","1000","unico"
"variation","","","Parches para puntos negros Flamenco 10pcs - Carbon y arcilla","1","0","visible","","","","","taxable","parent","0","0","","0","0","","","","","0","","","3100","","","","","","","760412330828","","","","","","1","","Presentacion","Carbon y arcilla","","0","","","","","",""
"variation","","","Parches para puntos negros Flamenco 10pcs - Aloe y carbon","1","0","visible","","","","","taxable","parent","1","7","","0","0","","","","","0","","","3100","","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Parches-para-puntos-negros-Flamenco-10pcs-scaled.jpg","","","760412330828","","","","","","2","","Presentacion","Aloe y carbon","","0","","","","","",""
"simple","6976068957911","","Parches para puntos negros Sadoer 6pcs","-1","1","visible","","98% natural Bamboo charcoal","","","taxable","","0","","","0","0","","","","","1","","","2490,00","Skin Care > Accesorios Faciales, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Parches-para-puntos-negros-Sadoer-6pcs-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","6942349732577","","Crema iluminadora para ojos con vitamina C","1","1","visible","","CREMA ILUMINADORA PARA OJOS CON VITAMINA C\nEficacia: La crema hidratante para ojos con vitamina C puede diluir las ojeras, reducir las líneas finas y tener un efecto antioxidante, ayudando a iluminar y tensar la piel de los ojos.","","","taxable","","1","","","0","0","","","","","1","","","2990,00","Skin Care > Limpieza > Contorno de ojos, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Crema-iluminadora-para-ojos-coin-vitamina-C-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","6942349758133","","Crema para ojos de arroz negro Kormesic 30g","1","1","visible","","La crema de arroz negro para ojos suaviza las arrugas alrededor de los ojos, mejora la elasticidad de la piel, hidrata profundamente, ilumina el tono de la piel y tensa y rejuvenece el área de los ojos para una apariencia más juvenil","","","taxable","","1","","","0","0","","","","","1","","","2490,00","Skin Care > Limpieza > Contorno de ojos, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Crema-para-ojos-de-arroz-negro-Kormesic-30g-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","6942349724220","","Crema facial en gel de Colageno Kormesic 80g","-1","1","visible","","CREMA GEL DE BELLEZA CON COLÁGENO •\nEficacia: Este producto contiene un rico colágeno que puede reponer rápidamente la humedad y el colágeno perdidos en la piel, haciendo que la piel esté tersa y llena. Al mismo tiempo, también puede retener la humedad de la piel, levantar y tensar la piel, reducir las líneas finas de la piel, aclarar la tez y salvar la piel oscura, amarilla y áspera.","","","taxable","","0","0","","0","0","","","","","1","","","2990,00","Skin Care > Hidratación > Cremas, Skin Care > Hidratación, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Crema-facial-en-gel-de-Colageno-Kormesic-80g-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","6942349711329","","Crema para ojos Vitamina C Sadoer 20g","-1","1","visible","","Acción multi-nutritiva y reparadora, aclara las ojeras, mejora las líneas finas del contorno de los ojos, volviendo la piel del contorno de los ojos firme, delicada y tierna","","","taxable","","0","0","","0","0","","","","","1","","","2490,00","Skin Care > Limpieza > Contorno de ojos, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Crema-para-ojos-Vitamina-C-Sadoer-20g-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","6942349715839","","Crema reparadora para ojos Centella asiatica Bioaqua 20g","-1","1","visible","","CREMA REPARADORA PARA OJOS NOURISH","","","taxable","","0","","","0","0","","","","","1","","","2490,00","Skin Care > Limpieza > Contorno de ojos, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Crema-reparadora-para-ojos-Centella-asiatica-Bioaqua-20g-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"simple","6942349741005","","Limpiador facial arroz Bioaqua 100g","1","1","visible","","HIDRATA Y NUTRE LA PIEL, DESVANECE LAS LÍNEAS SECAS Y FINAS ALREDEDOR DE LOS OJOS, MEJORA LAS OJERAS ALREDEDOR DE LOS OJOS, HACE QUE LA PIEL ALREDEDOR DE LOS OJOS SEA TENSA Y DELICADA, Y HACE FLORECER LOS OJOS JOVENES Y HERMOSOS.","","","taxable","","1","16","","0","0","","","","","1","","","2990,00","Skin Care > Limpieza > Limpiadores, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Limpiador-facial-arroz-Bioaqua-100g-scaled.jpg","","","","","","","","","0","","","","","","","3","500","12","1000","unico"
"variable","6924372664056","","DesmaquillanteFebble 290ml","1","1","visible","","Purifica los poros de la piel\nCuidado suave de la piel\n\nAgua limpiadora purificadora desmaquillante","","","taxable","","1","","","0","0","","","","","1","","","","Skin Care > Limpieza > Desmaquillantes, Skin Care > Limpieza, Skin Care","","","https://beautygirlmg.cl/wp-content/uploads/2025/01/Limpiador-facial-hidratante-Febble-290ml-scaled.jpg","","","","","","","","","0","","Variaciones","Vitamina C, Cica, Rose","1","0","","3","1000","","","unico"
"variation","8800577009466","","DesmaquillanteFebble 290ml - Vitamina C","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","5000","","","","","","","6924372664056","","","","","","1","","Variaciones","Vitamina C","","0","","","","","",""
"variation","8800577009459","","DesmaquillanteFebble 290ml - Cica","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","5000","","","","","","","6924372664056","","","","","","2","","Variaciones","Cica","","0","","","","","",""
"variation","8800577009473","","DesmaquillanteFebble 290ml - Rose","1","0","visible","","","","","taxable","parent","1","","","0","0","","","","","0","","","5000","","","","","","","6924372664056","","","","","","3","","Variaciones","Rose","","0","","","","","",""
